time_millisec,led11,led12,led13,label,time counter
15390,51363,145260,253766,1,
15400,51710,145167,253208,1,
15410,52057,145074,252650,1,
15420,52404,144981,252092,1,
15430,52751,144888,251534,1,
15440,53098,144795,250976,1,
15450,53445,144702,250418,1,
15460,53792,144609,249860,1,
15470,54139,144516,249302,1,
15480,54486,144423,248744,1,
15490,54833,144330,248186,1,
15500,55180,144237,247628,1,
15510,55527,144144,247070,1,
15520,55874,144051,246512,1,
15530,56221,143958,245954,1,
15540,56568,143865,245396,1,
15550,56915,143772,244838,1,
15560,57262,143679,244280,1,
15570,57609,143586,243722,1,
15580,57956,143493,243164,1,
15590,58303,143400,242606,1,
15600,58650,143307,242048,1,
15610,58997,143214,241490,1,
15620,59344,143121,240932,1,
15630,59691,143028,240374,1,
15640,60038,142935,239816,1,
15650,60385,142842,239258,1,
15660,60732,142749,238700,1,
15670,61079,142656,238142,1,
15680,61426,142563,237584,1,
15690,61773,142470,237026,1,
15700,62120,142377,236468,1,
15710,62467,142284,235910,1,
15720,62814,142191,235352,1,
15730,63161,142098,234794,1,
15740,63508,142005,234236,1,
15750,63855,141912,233678,1,
15760,64202,141819,233120,1,
15770,64549,141726,232562,1,
15780,64896,141633,232004,1,
15790,65243,141540,231446,1,
15800,65590,141447,230888,1,
15810,65937,141354,230330,1,
15820,66284,141261,229772,1,
15830,66631,141168,229214,1,
15840,66978,141075,228656,1,
15850,67325,140982,228098,1,
15860,67672,140889,227540,1,
15870,68387,140754,226468,1,
15880,67805,141094,226679,1,
15890,67223,141434,226890,1,
15900,66641,141774,227101,1,
15910,66059,142114,227312,1,
15920,65477,142454,227523,1,
15930,64895,142794,227734,1,
15940,64313,143134,227945,1,
15950,63731,143474,228156,1,
15960,63149,143814,228367,1,
15970,62567,144154,228578,1,
15980,61985,144494,228789,1,
15990,61403,144834,229000,1,
16000,60821,145174,229211,1,
16010,60239,145514,229422,1,
16020,59657,145854,229633,1,
16030,59075,146194,229844,1,
16040,58493,146534,230055,1,
16050,57911,146874,230266,1,
16060,57329,147214,230477,1,
16070,56747,147554,230688,1,
16080,56165,147894,230899,1,
16090,55583,148234,231110,1,
16100,55001,148574,231321,1,
16110,54419,148914,231532,1,
16120,53837,149254,231743,1,
16130,53255,149594,231954,1,
16140,52673,149934,232165,1,
16150,52091,150274,232376,1,
16160,51509,150614,232587,1,
16170,50927,150954,232798,1,
16180,50345,151294,233009,1,
16190,49763,151634,233220,1,
16200,49181,151974,233431,1,
16210,48599,152314,233642,1,
16220,48017,152654,233853,1,
16230,47435,152994,234064,1,
16240,46853,153334,234275,1,
16250,46271,153674,234486,1,
16260,45689,154014,234697,1,
16270,45107,154354,234908,1,
16280,44525,154694,235119,1,
16290,43943,155034,235330,1,
16300,43361,155374,235541,1,
16310,42779,155714,235752,1,
16320,42197,156054,235963,1,
16330,41615,156394,236174,1,
16340,41033,156734,236385,1,
16350,40451,157074,236596,1,
16360,39869,157414,236807,1,
16370,39287,157754,237018,1,
16380,38705,158094,237229,1,
16390,38123,158434,237440,1,
16400,37541,158774,237651,1,
16410,36959,159114,237862,1,
16420,36377,159454,238073,1,
16430,35795,159794,238284,1,
16440,35213,160134,238495,1,
16450,34631,160474,238706,1,
16460,34049,160814,238917,1,
16470,33467,161154,239128,1,
16480,32885,161494,239339,1,
16490,32303,161834,239550,1,
16500,31721,162174,239761,1,
16510,31139,162514,239972,1,
16520,30557,162854,240183,1,
16530,29975,163194,240394,1,
16540,29393,163534,240605,1,
16550,28811,163874,240816,1,
16560,28229,164214,241027,1,
16570,27647,164554,241238,1,
16580,27065,164894,241449,1,
16590,26483,165234,241660,1,
16600,25901,165574,241871,1,
16610,25319,165914,242082,1,
16620,24737,166254,242293,1,
16630,24155,166594,242504,1,
16640,23573,166934,242715,1,
16650,22991,167274,242926,1,
16660,22409,167614,243137,1,
16670,21827,167954,243348,1,
16680,21245,168294,243559,1,
16690,20663,168634,243770,1,
16700,20081,168974,243981,1,
16710,19499,169314,244192,1,
16720,18917,169654,244403,1,
16730,18335,169994,244614,1,
16740,17753,170334,244825,1,
16750,17171,170674,245036,1,
16760,16589,171014,245247,1,
16770,16007,171354,245458,1,
16780,15425,171694,245669,1,
16790,14843,172034,245880,1,
16800,14261,172374,246091,1,
16810,13679,172714,246302,1,
16820,13097,173054,246513,1,
16830,12515,173394,246724,1,
16840,11933,173734,246935,1,
16850,11351,174074,247146,1,
16860,10252,174826,247645,1,
16870,10570,174282,247755,1,
16880,10888,173738,247865,1,
16890,11206,173194,247975,1,
16900,11524,172650,248085,1,
16910,11842,172106,248195,1,
16920,12160,171562,248305,1,
16930,12478,171018,248415,1,
16940,12796,170474,248525,1,
16950,13114,169930,248635,1,
16960,13432,169386,248745,1,
16970,13750,168842,248855,1,
16980,14068,168298,248965,1,
16990,14386,167754,249075,1,
17000,14704,167210,249185,1,
17010,15022,166666,249295,1,
17020,15340,166122,249405,1,
17030,15658,165578,249515,1,
17040,15976,165034,249625,1,
17050,16294,164490,249735,1,
17060,16612,163946,249845,1,
17070,16930,163402,249955,1,
17080,17248,162858,250065,1,
17090,17566,162314,250175,1,
17100,17884,161770,250285,1,
17110,18202,161226,250395,1,
17120,18520,160682,250505,1,
17130,18838,160138,250615,1,
17140,19156,159594,250725,1,
17150,19474,159050,250835,1,
17160,19792,158506,250945,1,
17170,20110,157962,251055,1,
17180,20428,157418,251165,1,
17190,20746,156874,251275,1,
17200,21064,156330,251385,1,
17210,21382,155786,251495,1,
17220,21700,155242,251605,1,
17230,22018,154698,251715,1,
17240,22336,154154,251825,1,
17250,22654,153610,251935,1,
17260,22972,153066,252045,1,
17270,23290,152522,252155,1,
17280,23608,151978,252265,1,
17290,23926,151434,252375,1,
17300,24244,150890,252485,1,
17310,24562,150346,252595,1,
17320,24880,149802,252705,1,
17330,25198,149258,252815,1,
17340,25516,148714,252925,1,
17350,25834,148170,253035,1,
17360,26152,147626,253145,1,
17370,26470,147082,253255,1,
17380,26788,146538,253365,1,
17390,27106,145994,253475,1,
17400,27424,145450,253585,1,
17410,27742,144906,253695,1,
17420,28060,144362,253805,1,
17430,28378,143818,253915,1,
17440,28696,143274,254025,1,
17450,29014,142730,254135,1,
17460,29332,142186,254245,1,
17470,29650,141642,254355,1,
17480,29968,141098,254465,1,
17490,30286,140554,254575,1,
17500,30604,140010,254685,1,
17510,30922,139466,254795,1,
17520,31240,138922,254905,1,
17530,31558,138378,255015,1,
17540,31876,137834,255125,1,
17550,32194,137290,255235,1,
17560,32512,136746,255345,1,
17570,32830,136202,255455,1,
17580,33148,135658,255565,1,
17590,33466,135114,255675,1,
17600,33784,134570,255785,1,
17610,34102,134026,255895,1,
17620,34420,133482,256005,1,
17630,34738,132938,256115,1,
17640,35056,132394,256225,1,
17650,35374,131850,256335,1,
17660,35692,131306,256445,1,
17670,36010,130762,256555,1,
17680,36328,130218,256665,1,
17690,36646,129674,256775,1,
17700,36964,129130,256885,1,
17710,37282,128586,256995,1,
17720,37600,128042,257105,1,
17730,37918,127498,257215,1,
17740,38236,126954,257325,1,
17750,38554,126410,257435,1,
17760,38872,125866,257545,1,
17770,39190,125322,257655,1,
17780,39508,124778,257765,1,
17790,39826,124234,257875,1,
17800,40144,123690,257985,1,
17810,40462,123146,258095,1,
17820,40780,122602,258205,1,
17830,41098,122058,258315,1,
17840,41416,121514,258425,1,
17850,42132,120471,258645,1,
17860,42327,120384,258661,1,
17870,42522,120297,258677,1,
17880,42717,120210,258693,1,
17890,42912,120123,258709,1,
17900,43107,120036,258725,1,
17910,43302,119949,258741,1,
17920,43497,119862,258757,1,
17930,43692,119775,258773,1,
17940,43887,119688,258789,1,
17950,44082,119601,258805,1,
17960,44277,119514,258821,1,
17970,44472,119427,258837,1,
17980,44667,119340,258853,1,
17990,44862,119253,258869,1,
18000,45057,119166,258885,2,17999
18010,45252,119079,258901,2,
18020,45447,118992,258917,2,
18030,45642,118905,258933,2,
18040,45837,118818,258949,2,
18050,46032,118731,258965,2,
18060,46227,118644,258981,2,
18070,46422,118557,258997,2,
18080,46617,118470,259013,2,
18090,46812,118383,259029,2,
18100,47007,118296,259045,2,
18110,47202,118209,259061,2,
18120,47397,118122,259077,2,
18130,47592,118035,259093,2,
18140,47787,117948,259109,2,
18150,47982,117861,259125,2,
18160,48177,117774,259141,2,
18170,48372,117687,259157,2,
18180,48567,117600,259173,2,
18190,48762,117513,259189,2,
18200,48957,117426,259205,2,
18210,49152,117339,259221,2,
18220,49347,117252,259237,2,
18230,49542,117165,259253,2,
18240,49737,117078,259269,2,
18250,49932,116991,259285,2,
18260,50127,116904,259301,2,
18270,50322,116817,259317,2,
18280,50517,116730,259333,2,
18290,50712,116643,259349,2,
18300,50907,116556,259365,2,
18310,51102,116469,259381,2,
18320,51297,116382,259397,2,
18330,51492,116295,259413,2,
18340,51687,116208,259429,2,
18350,51882,116121,259445,2,
18360,52077,116034,259461,2,
18370,52272,115947,259477,2,
18380,52467,115860,259493,2,
18390,52662,115773,259509,2,
18400,52857,115686,259525,2,
18410,53052,115599,259541,2,
18420,53247,115512,259557,2,
18430,53442,115425,259573,2,
18440,53637,115338,259589,2,
18450,53832,115251,259605,2,
18460,54027,115164,259621,2,
18470,54222,115077,259637,2,
18480,54417,114990,259653,2,
18490,54612,114903,259669,2,
18500,54807,114816,259685,2,
18510,55002,114729,259701,2,
18520,55197,114642,259717,2,
18530,55392,114555,259733,2,
18540,55587,114468,259749,2,
18550,55782,114381,259765,2,
18560,55977,114294,259781,2,
18570,56172,114207,259797,2,
18580,56367,114120,259813,2,
18590,56562,114033,259829,2,
18600,56757,113946,259845,2,
18610,56952,113859,259861,2,
18620,57147,113772,259877,2,
18630,57342,113685,259893,2,
18640,57537,113598,259909,2,
18650,57732,113511,259925,2,
18660,57927,113424,259941,2,
18670,58122,113337,259957,2,
18680,58317,113250,259973,2,
18690,58512,113163,259989,2,
18700,58707,113076,260005,2,
18710,58902,112989,260021,2,
18720,59097,112902,260037,2,
18730,59292,112815,260053,2,
18740,59487,112728,260069,2,
18750,59682,112641,260085,2,
18760,59877,112554,260101,2,
18770,60072,112467,260117,2,
18780,60267,112380,260133,2,
18790,60462,112293,260149,2,
18800,60657,112206,260165,2,
18810,60852,112119,260181,2,
18820,61047,112032,260197,2,
18830,61242,111945,260213,2,
18840,61727,111830,260326,2,
18850,61853,112304,259933,2,
18860,61979,112778,259540,2,
18870,62105,113252,259147,2,
18880,62231,113726,258754,2,
18890,62357,114200,258361,2,
18900,62483,114674,257968,2,
18910,62609,115148,257575,2,
18920,62735,115622,257182,2,
18930,62861,116096,256789,2,
18940,62987,116570,256396,2,
18950,63113,117044,256003,2,
18960,63239,117518,255610,2,
18970,63365,117992,255217,2,
18980,63491,118466,254824,2,
18990,63617,118940,254431,2,
19000,63743,119414,254038,2,
19010,63869,119888,253645,2,
19020,63995,120362,253252,2,
19030,64121,120836,252859,2,
19040,64247,121310,252466,2,
19050,64373,121784,252073,2,
19060,64499,122258,251680,2,
19070,64625,122732,251287,2,
19080,64751,123206,250894,2,
19090,64877,123680,250501,2,
19100,65003,124154,250108,2,
19110,65129,124628,249715,2,
19120,65255,125102,249322,2,
19130,65381,125576,248929,2,
19140,65507,126050,248536,2,
19150,65633,126524,248143,2,
19160,65759,126998,247750,2,
19170,65885,127472,247357,2,
19180,66011,127946,246964,2,
19190,66137,128420,246571,2,
19200,66263,128894,246178,2,
19210,66389,129368,245785,2,
19220,66515,129842,245392,2,
19230,66641,130316,244999,2,
19240,66767,130790,244606,2,
19250,66893,131264,244213,2,
19260,67019,131738,243820,2,
19270,67145,132212,243427,2,
19280,67271,132686,243034,2,
19290,67397,133160,242641,2,
19300,67523,133634,242248,2,
19310,67649,134108,241855,2,
19320,67775,134582,241462,2,
19330,67901,135056,241069,2,
19340,68027,135530,240676,2,
19350,68153,136004,240283,2,
19360,68279,136478,239890,2,
19370,68405,136952,239497,2,
19380,68531,137426,239104,2,
19390,68657,137900,238711,2,
19400,68783,138374,238318,2,
19410,68909,138848,237925,2,
19420,69035,139322,237532,2,
19430,69161,139796,237139,2,
19440,69287,140270,236746,2,
19450,69413,140744,236353,2,
19460,69539,141218,235960,2,
19470,69665,141692,235567,2,
19480,69791,142166,235174,2,
19490,69917,142640,234781,2,
19500,70043,143114,234388,2,
19510,70169,143588,233995,2,
19520,70295,144062,233602,2,
19530,70421,144536,233209,2,
19540,70547,145010,232816,2,
19550,70673,145484,232423,2,
19560,70799,145958,232030,2,
19570,70925,146432,231637,2,
19580,71051,146906,231244,2,
19590,71177,147380,230851,2,
19600,71303,147854,230458,2,
19610,71429,148328,230065,2,
19620,71555,148802,229672,2,
19630,71681,149276,229279,2,
19640,71807,149750,228886,2,
19650,71933,150224,228493,2,
19660,72059,150698,228100,2,
19670,72185,151172,227707,2,
19680,72311,151646,227314,2,
19690,72437,152120,226921,2,
19700,72563,152594,226528,2,
19710,72689,153068,226135,2,
19720,72815,153542,225742,2,
19730,72941,154016,225349,2,
19740,73067,154490,224956,2,
19750,73193,154964,224563,2,
19760,73319,155438,224170,2,
19770,73445,155912,223777,2,
19780,73571,156386,223384,2,
19790,73697,156860,222991,2,
19800,73823,157334,222598,2,
19810,73949,157808,222205,2,
19820,74075,158282,221812,2,
19830,74415,159243,221082,2,
19840,73779,158968,221701,2,
19850,73143,158693,222320,2,
19860,72507,158418,222939,2,
19870,71871,158143,223558,2,
19880,71235,157868,224177,2,
19890,70599,157593,224796,2,
19900,69963,157318,225415,2,
19910,69327,157043,226034,2,
19920,68691,156768,226653,2,
19930,68055,156493,227272,2,
19940,67419,156218,227891,2,
19950,66783,155943,228510,2,
19960,66147,155668,229129,2,
19970,65511,155393,229748,2,
19980,64875,155118,230367,2,
19990,64239,154843,230986,2,
20000,63603,154568,231605,2,
20010,62967,154293,232224,2,
20020,62331,154018,232843,2,
20030,61695,153743,233462,2,
20040,61059,153468,234081,2,
20050,60423,153193,234700,2,
20060,59787,152918,235319,2,
20070,59151,152643,235938,2,
20080,58515,152368,236557,2,
20090,57879,152093,237176,2,
20100,57243,151818,237795,2,
20110,56607,151543,238414,2,
20120,55971,151268,239033,2,
20130,55335,150993,239652,2,
20140,54699,150718,240271,2,
20150,54063,150443,240890,2,
20160,53427,150168,241509,2,
20170,52791,149893,242128,2,
20180,52155,149618,242747,2,
20190,51519,149343,243366,2,
20200,50883,149068,243985,2,
20210,50247,148793,244604,2,
20220,49611,148518,245223,2,
20230,48975,148243,245842,2,
20240,48339,147968,246461,2,
20250,47703,147693,247080,2,
20260,47067,147418,247699,2,
20270,46431,147143,248318,2,
20280,45795,146868,248937,2,
20290,45159,146593,249556,2,
20300,44523,146318,250175,2,
20310,43887,146043,250794,2,
20320,43251,145768,251413,2,
20330,42615,145493,252032,2,
20340,41979,145218,252651,2,
20350,41343,144943,253270,2,
20360,40707,144668,253889,2,
20370,40071,144393,254508,2,
20380,39435,144118,255127,2,
20390,38799,143843,255746,2,
20400,38163,143568,256365,2,
20410,37527,143293,256984,2,
20420,36891,143018,257603,2,
20430,36255,142743,258222,2,
20440,35619,142468,258841,2,
20450,34983,142193,259460,2,
20460,34347,141918,260079,2,
20470,33711,141643,260698,2,
20480,33075,141368,261317,2,
20490,32439,141093,261936,2,
20500,31803,140818,262555,2,
20510,31167,140543,263174,2,
20520,30531,140268,263793,2,
20530,29895,139993,264412,2,
20540,29259,139718,265031,2,
20550,28623,139443,265650,2,
20560,27987,139168,266269,2,
20570,27351,138893,266888,2,
20580,26715,138618,267507,2,
20590,26079,138343,268126,2,
20600,25443,138068,268745,2,
20610,24807,137793,269364,2,
20620,24171,137518,269983,2,
20630,23535,137243,270602,2,
20640,22899,136968,271221,2,
20650,22263,136693,271840,2,
20660,21627,136418,272459,2,
20670,20991,136143,273078,2,
20680,20355,135868,273697,2,
20690,19719,135593,274316,2,
20700,19083,135318,274935,2,
20710,18447,135043,275554,2,
20720,17811,134768,276173,2,
20730,17175,134493,276792,2,
20740,16539,134218,277411,2,
20750,15903,133943,278030,2,
20760,15267,133668,278649,2,
20770,14631,133393,279268,2,
20780,13995,133118,279887,2,
20790,13359,132843,280506,2,
20800,12723,132568,281125,2,
20810,12087,132293,281744,2,
20820,10858,131841,283074,2,
20830,10850,131802,282627,2,
20840,10842,131763,282180,2,
20850,10834,131724,281733,2,
20860,10826,131685,281286,2,
20870,10818,131646,280839,2,
20880,10810,131607,280392,2,
20890,10802,131568,279945,2,
20900,10794,131529,279498,2,
20910,10786,131490,279051,2,
20920,10778,131451,278604,2,
20930,10770,131412,278157,2,
20940,10762,131373,277710,2,
20950,10754,131334,277263,2,
20960,10746,131295,276816,2,
20970,10738,131256,276369,2,
20980,10730,131217,275922,2,
20990,10722,131178,275475,1,21006
21000,10714,131139,275028,1,
21010,10706,131100,274581,1,
21020,10698,131061,274134,1,
21030,10690,131022,273687,1,
21040,10682,130983,273240,1,
21050,10674,130944,272793,1,
21060,10666,130905,272346,1,
21070,10658,130866,271899,1,
21080,10650,130827,271452,1,
21090,10642,130788,271005,1,
21100,10634,130749,270558,1,
21110,10626,130710,270111,1,
21120,10618,130671,269664,1,
21130,10610,130632,269217,1,
21140,10602,130593,268770,1,
21150,10594,130554,268323,1,
21160,10586,130515,267876,1,
21170,10578,130476,267429,1,
21180,10570,130437,266982,1,
21190,10562,130398,266535,1,
21200,10554,130359,266088,1,
21210,10546,130320,265641,1,
21220,10538,130281,265194,1,
21230,10530,130242,264747,1,
21240,10522,130203,264300,1,
21250,10514,130164,263853,1,
21260,10506,130125,263406,1,
21270,10498,130086,262959,1,
21280,10490,130047,262512,1,
21290,10482,130008,262065,1,
21300,10474,129969,261618,1,
21310,10466,129930,261171,1,
21320,10458,129891,260724,1,
21330,10450,129852,260277,1,
21340,10442,129813,259830,1,
21350,10434,129774,259383,1,
21360,10426,129735,258936,1,
21370,10418,129696,258489,1,
21380,10410,129657,258042,1,
21390,10402,129618,257595,1,
21400,10394,129579,257148,1,
21410,10386,129540,256701,1,
21420,10378,129501,256254,1,
21430,10370,129462,255807,1,
21440,10362,129423,255360,1,
21450,10354,129384,254913,1,
21460,10346,129345,254466,1,
21470,10338,129306,254019,1,
21480,10330,129267,253572,1,
21490,10322,129228,253125,1,
21500,10314,129189,252678,1,
21510,10306,129150,252231,1,
21520,10298,129111,251784,1,
21530,10290,129072,251337,1,
21540,10282,129033,250890,1,
21550,10274,128994,250443,1,
21560,10266,128955,249996,1,
21570,10258,128916,249549,1,
21580,10250,128877,249102,1,
21590,10242,128838,248655,1,
21600,10234,128799,248208,1,
21610,10226,128760,247761,1,
21620,10218,128721,247314,1,
21630,10210,128682,246867,1,
21640,10202,128643,246420,1,
21650,10194,128604,245973,1,
21660,10186,128565,245526,1,
21670,10178,128526,245079,1,
21680,10170,128487,244632,1,
21690,10162,128448,244185,1,
21700,10154,128409,243738,1,
21710,10146,128370,243291,1,
21720,10138,128331,242844,1,
21730,10130,128292,242397,1,
21740,10122,128253,241950,1,
21750,10114,128214,241503,1,
21760,10106,128175,241056,1,
21770,10098,128136,240609,1,
21780,10090,128097,240162,1,
21790,10082,128058,239715,1,
21800,10074,128019,239268,1,
21810,10106,127987,238392,1,
21820,10802,128145,238647,1,
21830,11498,128303,238902,1,
21840,12194,128461,239157,1,
21850,12890,128619,239412,1,
21860,13586,128777,239667,1,
21870,14282,128935,239922,1,
21880,14978,129093,240177,1,
21890,15674,129251,240432,1,
21900,16370,129409,240687,1,
21910,17066,129567,240942,1,
21920,17762,129725,241197,1,
21930,18458,129883,241452,1,
21940,19154,130041,241707,1,
21950,19850,130199,241962,1,
21960,20546,130357,242217,1,
21970,21242,130515,242472,1,
21980,21938,130673,242727,1,
21990,22634,130831,242982,1,
22000,23330,130989,243237,1,
22010,24026,131147,243492,1,
22020,24722,131305,243747,1,
22030,25418,131463,244002,1,
22040,26114,131621,244257,1,
22050,26810,131779,244512,1,
22060,27506,131937,244767,1,
22070,28202,132095,245022,1,
22080,28898,132253,245277,1,
22090,29594,132411,245532,1,
22100,30290,132569,245787,1,
22110,30986,132727,246042,1,
22120,31682,132885,246297,1,
22130,32378,133043,246552,1,
22140,33074,133201,246807,1,
22150,33770,133359,247062,1,
22160,34466,133517,247317,1,
22170,35162,133675,247572,1,
22180,35858,133833,247827,1,
22190,36554,133991,248082,1,
22200,37250,134149,248337,1,
22210,37946,134307,248592,1,
22220,38642,134465,248847,1,
22230,39338,134623,249102,1,
22240,40034,134781,249357,1,
22250,40730,134939,249612,1,
22260,41426,135097,249867,1,
22270,42122,135255,250122,1,
22280,42818,135413,250377,1,
22290,43514,135571,250632,1,
22300,44210,135729,250887,1,
22310,44906,135887,251142,1,
22320,45602,136045,251397,1,
22330,46298,136203,251652,1,
22340,46994,136361,251907,1,
22350,47690,136519,252162,1,
22360,48386,136677,252417,1,
22370,49082,136835,252672,1,
22380,49778,136993,252927,1,
22390,50474,137151,253182,1,
22400,51170,137309,253437,1,
22410,51866,137467,253692,1,
22420,52562,137625,253947,1,
22430,53258,137783,254202,1,
22440,53954,137941,254457,1,
22450,54650,138099,254712,1,
22460,55346,138257,254967,1,
22470,56042,138415,255222,1,
22480,56738,138573,255477,1,
22490,57434,138731,255732,1,
22500,58130,138889,255987,1,
22510,58826,139047,256242,1,
22520,59522,139205,256497,1,
22530,60218,139363,256752,1,
22540,60914,139521,257007,1,
22550,61610,139679,257262,1,
22560,62306,139837,257517,1,
22570,63002,139995,257772,1,
22580,63698,140153,258027,1,
22590,64394,140311,258282,1,
22600,65090,140469,258537,1,
22610,65786,140627,258792,1,
22620,66482,140785,259047,1,
22630,67178,140943,259302,1,
22640,67874,141101,259557,1,
22650,68570,141259,259812,1,
22660,69266,141417,260067,1,
22670,69962,141575,260322,1,
22680,70658,141733,260577,1,
22690,71354,141891,260832,1,
22700,72050,142049,261087,1,
22710,72746,142207,261342,1,
22720,73442,142365,261597,1,
22730,74138,142523,261852,1,
22740,74834,142681,262107,1,
22750,75530,142839,262362,1,
22760,76226,142997,262617,1,
22770,76922,143155,262872,1,
22780,77618,143313,263127,1,
22790,78314,143471,263382,1,
22800,79753,143828,263949,1,
22810,79587,143802,263854,1,
22820,79421,143776,263759,1,
22830,79255,143750,263664,1,
22840,79089,143724,263569,1,
22850,78923,143698,263474,1,
22860,78757,143672,263379,1,
22870,78591,143646,263284,1,
22880,78425,143620,263189,1,
22890,78259,143594,263094,1,
22900,78093,143568,262999,1,
22910,77927,143542,262904,1,
22920,77761,143516,262809,1,
22930,77595,143490,262714,1,
22940,77429,143464,262619,1,
22950,77263,143438,262524,1,
22960,77097,143412,262429,1,
22970,76931,143386,262334,1,
22980,76765,143360,262239,1,
22990,76599,143334,262144,1,
23000,76433,143308,262049,1,
23010,76267,143282,261954,1,
23020,76101,143256,261859,1,
23030,75935,143230,261764,1,
23040,75769,143204,261669,1,
23050,75603,143178,261574,1,
23060,75437,143152,261479,1,
23070,75271,143126,261384,1,
23080,75105,143100,261289,1,
23090,74939,143074,261194,1,
23100,74773,143048,261099,1,
23110,74607,143022,261004,1,
23120,74441,142996,260909,1,
23130,74275,142970,260814,1,
23140,74109,142944,260719,1,
23150,73943,142918,260624,1,
23160,73777,142892,260529,1,
23170,73611,142866,260434,1,
23180,73445,142840,260339,1,
23190,73279,142814,260244,1,
23200,73113,142788,260149,1,
23210,72947,142762,260054,1,
23220,72781,142736,259959,1,
23230,72615,142710,259864,1,
23240,72449,142684,259769,1,
23250,72283,142658,259674,1,
23260,72117,142632,259579,1,
23270,71951,142606,259484,1,
23280,71785,142580,259389,1,
23290,71619,142554,259294,1,
23300,71453,142528,259199,1,
23310,71287,142502,259104,1,
23320,71121,142476,259009,1,
23330,70955,142450,258914,1,
23340,70789,142424,258819,1,
23350,70623,142398,258724,1,
23360,70457,142372,258629,1,
23370,70291,142346,258534,1,
23380,70125,142320,258439,1,
23390,69959,142294,258344,1,
23400,69793,142268,258249,1,
23410,69627,142242,258154,1,
23420,69461,142216,258059,1,
23430,69295,142190,257964,1,
23440,69129,142164,257869,1,
23450,68963,142138,257774,1,
23460,68797,142112,257679,1,
23470,68631,142086,257584,1,
23480,68465,142060,257489,1,
23490,68299,142034,257394,1,
23500,68133,142008,257299,1,
23510,67967,141982,257204,1,
23520,67801,141956,257109,1,
23530,67635,141930,257014,1,
23540,67469,141904,256919,1,
23550,67303,141878,256824,1,
23560,67137,141852,256729,1,
23570,66971,141826,256634,1,
23580,66805,141800,256539,1,
23590,66639,141774,256444,1,
23600,66473,141748,256349,1,
23610,66307,141722,256254,1,
23620,66141,141696,256159,1,
23630,65975,141670,256064,1,
23640,65809,141644,255969,1,
23650,65643,141618,255874,1,
23660,65477,141592,255779,1,
23670,65311,141566,255684,1,
23680,65145,141540,255589,1,
23690,64979,141514,255494,1,
23700,64813,141488,255399,1,
23710,64647,141462,255304,1,
23720,64481,141436,255209,1,
23730,64315,141410,255114,1,
23740,64149,141384,255019,1,
23750,63983,141358,254924,1,
23760,63817,141332,254829,1,
23770,63651,141306,254734,1,
23780,63485,141280,254639,1,
23790,63233,141320,254449,1,
23800,62901,141284,254499,1,
23810,62569,141248,254549,1,
23820,62237,141212,254599,1,
23830,61905,141176,254649,1,
23840,61573,141140,254699,1,
23850,61241,141104,254749,1,
23860,60909,141068,254799,1,
23870,60577,141032,254849,1,
23880,60245,140996,254899,1,
23890,59913,140960,254949,1,
23900,59581,140924,254999,1,
23910,59249,140888,255049,1,
23920,58917,140852,255099,1,
23930,58585,140816,255149,1,
23940,58253,140780,255199,1,
23950,57921,140744,255249,1,
23960,57589,140708,255299,1,
23970,57257,140672,255349,1,
23980,56925,140636,255399,1,
23990,56593,140600,255449,1,
24000,56261,140564,255499,1,
24010,55929,140528,255549,1,
24020,55597,140492,255599,1,
24030,55265,140456,255649,1,
24040,54933,140420,255699,1,
24050,54601,140384,255749,1,
24060,54269,140348,255799,1,
24070,53937,140312,255849,1,
24080,53605,140276,255899,1,
24090,53273,140240,255949,1,
24100,52941,140204,255999,1,
24110,52609,140168,256049,1,
24120,52277,140132,256099,1,
24130,51945,140096,256149,1,
24140,51613,140060,256199,1,
24150,51281,140024,256249,1,
24160,50949,139988,256299,1,
24170,50617,139952,256349,1,
24180,50285,139916,256399,1,
24190,49953,139880,256449,1,
24200,49621,139844,256499,1,
24210,49289,139808,256549,1,
24220,48957,139772,256599,1,
24230,48625,139736,256649,1,
24240,48293,139700,256699,1,
24250,47961,139664,256749,1,
24260,47629,139628,256799,1,
24270,47297,139592,256849,1,
24280,46965,139556,256899,1,
24290,46633,139520,256949,1,
24300,46301,139484,256999,1,
24310,45969,139448,257049,1,
24320,45637,139412,257099,1,
24330,45305,139376,257149,1,
24340,44973,139340,257199,1,
24350,44641,139304,257249,1,
24360,44309,139268,257299,1,
24370,43977,139232,257349,1,
24380,43645,139196,257399,1,
24390,43313,139160,257449,1,
24400,42981,139124,257499,1,
24410,42649,139088,257549,1,
24420,42317,139052,257599,1,
24430,41985,139016,257649,1,
24440,41653,138980,257699,1,
24450,41321,138944,257749,1,
24460,40989,138908,257799,1,
24470,40657,138872,257849,1,
24480,40325,138836,257899,1,
24490,39993,138800,257949,1,
24500,39661,138764,257999,1,
24510,39329,138728,258049,1,
24520,38997,138692,258099,1,
24530,38665,138656,258149,1,
24540,38333,138620,258199,1,
24550,38001,138584,258249,1,
24560,37669,138548,258299,1,
24570,37337,138512,258349,1,
24580,37005,138476,258399,1,
24590,36673,138440,258449,1,
24600,36341,138404,258499,1,
24610,36009,138368,258549,1,
24620,35677,138332,258599,1,
24630,35345,138296,258649,1,
24640,35013,138260,258699,1,
24650,34681,138224,258749,1,
24660,34349,138188,258799,1,
24670,34017,138152,258849,1,
24680,33685,138116,258899,1,
24690,33353,138080,258949,1,
