time_millisec,led21,led22,led23,label,time counter
15360,457355,530711,612697,1,
15370,457831,531254,612039,1,
15380,458307,531797,611381,1,
15390,458783,532340,610723,1,
15400,459259,532883,610065,1,
15410,459735,533426,609407,1,
15420,460211,533969,608749,1,
15430,460687,534512,608091,1,
15440,461163,535055,607433,1,
15450,461639,535598,606775,1,
15460,462115,536141,606117,1,
15470,462591,536684,605459,1,
15480,463067,537227,604801,1,
15490,463543,537770,604143,1,
15500,464019,538313,603485,1,
15510,464495,538856,602827,1,
15520,464971,539399,602169,1,
15530,465447,539942,601511,1,
15540,465923,540485,600853,1,
15550,466399,541028,600195,1,
15560,466875,541571,599537,1,
15570,467351,542114,598879,1,
15580,467827,542657,598221,1,
15590,468303,543200,597563,1,
15600,468779,543743,596905,1,
15610,469255,544286,596247,1,
15620,469731,544829,595589,1,
15630,470207,545372,594931,1,
15640,470683,545915,594273,1,
15650,471159,546458,593615,1,
15660,471635,547001,592957,1,
15670,472111,547544,592299,1,
15680,472587,548087,591641,1,
15690,473063,548630,590983,1,
15700,473539,549173,590325,1,
15710,474015,549716,589667,1,
15720,474491,550259,589009,1,
15730,474967,550802,588351,1,
15740,475443,551345,587693,1,
15750,475919,551888,587035,1,
15760,476395,552431,586377,1,
15770,476871,552974,585719,1,
15780,477347,553517,585061,1,
15790,477823,554060,584403,1,
15800,478299,554603,583745,1,
15810,478775,555146,583087,1,
15820,479251,555689,582429,1,
15830,479727,556232,581771,1,
15840,480203,556775,581113,1,
15850,480679,557318,580455,1,
15860,481155,557861,579797,1,
15870,482113,559029,578580,1,
15880,481968,558743,578745,1,
15890,481823,558457,578910,1,
15900,481678,558171,579075,1,
15910,481533,557885,579240,1,
15920,481388,557599,579405,1,
15930,481243,557313,579570,1,
15940,481098,557027,579735,1,
15950,480953,556741,579900,1,
15960,480808,556455,580065,1,
15970,480663,556169,580230,1,
15980,480518,555883,580395,1,
15990,480373,555597,580560,1,
16000,480228,555311,580725,1,
16010,480083,555025,580890,1,
16020,479938,554739,581055,1,
16030,479793,554453,581220,1,
16040,479648,554167,581385,1,
16050,479503,553881,581550,1,
16060,479358,553595,581715,1,
16070,479213,553309,581880,1,
16080,479068,553023,582045,1,
16090,478923,552737,582210,1,
16100,478778,552451,582375,1,
16110,478633,552165,582540,1,
16120,478488,551879,582705,1,
16130,478343,551593,582870,1,
16140,478198,551307,583035,1,
16150,478053,551021,583200,1,
16160,477908,550735,583365,1,
16170,477763,550449,583530,1,
16180,477618,550163,583695,1,
16190,477473,549877,583860,1,
16200,477328,549591,584025,1,
16210,477183,549305,584190,1,
16220,477038,549019,584355,1,
16230,476893,548733,584520,1,
16240,476748,548447,584685,1,
16250,476603,548161,584850,1,
16260,476458,547875,585015,1,
16270,476313,547589,585180,1,
16280,476168,547303,585345,1,
16290,476023,547017,585510,1,
16300,475878,546731,585675,1,
16310,475733,546445,585840,1,
16320,475588,546159,586005,1,
16330,475443,545873,586170,1,
16340,475298,545587,586335,1,
16350,475153,545301,586500,1,
16360,475008,545015,586665,1,
16370,474863,544729,586830,1,
16380,474718,544443,586995,1,
16390,474573,544157,587160,1,
16400,474428,543871,587325,1,
16410,474283,543585,587490,1,
16420,474138,543299,587655,1,
16430,473993,543013,587820,1,
16440,473848,542727,587985,1,
16450,473703,542441,588150,1,
16460,473558,542155,588315,1,
16470,473413,541869,588480,1,
16480,473268,541583,588645,1,
16490,473123,541297,588810,1,
16500,472978,541011,588975,1,
16510,472833,540725,589140,1,
16520,472688,540439,589305,1,
16530,472543,540153,589470,1,
16540,472398,539867,589635,1,
16550,472253,539581,589800,1,
16560,472108,539295,589965,1,
16570,471963,539009,590130,1,
16580,471818,538723,590295,1,
16590,471673,538437,590460,1,
16600,471528,538151,590625,1,
16610,471383,537865,590790,1,
16620,471238,537579,590955,1,
16630,471093,537293,591120,1,
16640,470948,537007,591285,1,
16650,470803,536721,591450,1,
16660,470658,536435,591615,1,
16670,470513,536149,591780,1,
16680,470368,535863,591945,1,
16690,470223,535577,592110,1,
16700,470078,535291,592275,1,
16710,469933,535005,592440,1,
16720,469788,534719,592605,1,
16730,469643,534433,592770,1,
16740,469498,534147,592935,1,
16750,469353,533861,593100,1,
16760,469208,533575,593265,1,
16770,469063,533289,593430,1,
16780,468918,533003,593595,1,
16790,468773,532717,593760,1,
16800,468628,532431,593925,1,
16810,468483,532145,594090,1,
16820,468338,531859,594255,1,
16830,468193,531573,594420,1,
16840,468048,531287,594585,1,
16850,467903,531001,594750,1,
16860,467613,530441,595165,1,
16870,467725,530282,595700,1,
16880,467837,530123,596235,1,
16890,467949,529964,596770,1,
16900,468061,529805,597305,1,
16910,468173,529646,597840,1,
16920,468285,529487,598375,1,
16930,468397,529328,598910,1,
16940,468509,529169,599445,1,
16950,468621,529010,599980,1,
16960,468733,528851,600515,1,
16970,468845,528692,601050,1,
16980,468957,528533,601585,1,
16990,469069,528374,602120,1,
17000,469181,528215,602655,1,
17010,469293,528056,603190,1,
17020,469405,527897,603725,1,
17030,469517,527738,604260,1,
17040,469629,527579,604795,1,
17050,469741,527420,605330,1,
17060,469853,527261,605865,1,
17070,469965,527102,606400,1,
17080,470077,526943,606935,1,
17090,470189,526784,607470,1,
17100,470301,526625,608005,1,
17110,470413,526466,608540,1,
17120,470525,526307,609075,1,
17130,470637,526148,609610,1,
17140,470749,525989,610145,1,
17150,470861,525830,610680,1,
17160,470973,525671,611215,1,
17170,471085,525512,611750,1,
17180,471197,525353,612285,1,
17190,471309,525194,612820,1,
17200,471421,525035,613355,1,
17210,471533,524876,613890,1,
17220,471645,524717,614425,1,
17230,471757,524558,614960,1,
17240,471869,524399,615495,1,
17250,471981,524240,616030,1,
17260,472093,524081,616565,1,
17270,472205,523922,617100,1,
17280,472317,523763,617635,1,
17290,472429,523604,618170,1,
17300,472541,523445,618705,1,
17310,472653,523286,619240,1,
17320,472765,523127,619775,1,
17330,472877,522968,620310,1,
17340,472989,522809,620845,1,
17350,473101,522650,621380,1,
17360,473213,522491,621915,1,
17370,473325,522332,622450,1,
17380,473437,522173,622985,1,
17390,473549,522014,623520,1,
17400,473661,521855,624055,1,
17410,473773,521696,624590,1,
17420,473885,521537,625125,1,
17430,473997,521378,625660,1,
17440,474109,521219,626195,1,
17450,474221,521060,626730,1,
17460,474333,520901,627265,1,
17470,474445,520742,627800,1,
17480,474557,520583,628335,1,
17490,474669,520424,628870,1,
17500,474781,520265,629405,1,
17510,474893,520106,629940,1,
17520,475005,519947,630475,1,
17530,475117,519788,631010,1,
17540,475229,519629,631545,1,
17550,475341,519470,632080,1,
17560,475453,519311,632615,1,
17570,475565,519152,633150,1,
17580,475677,518993,633685,1,
17590,475789,518834,634220,1,
17600,475901,518675,634755,1,
17610,476013,518516,635290,1,
17620,476125,518357,635825,1,
17630,476237,518198,636360,1,
17640,476349,518039,636895,1,
17650,476461,517880,637430,1,
17660,476573,517721,637965,1,
17670,476685,517562,638500,1,
17680,476797,517403,639035,1,
17690,476909,517244,639570,1,
17700,477021,517085,640105,1,
17710,477133,516926,640640,1,
17720,477245,516767,641175,1,
17730,477357,516608,641710,1,
17740,477469,516449,642245,1,
17750,477581,516290,642780,1,
17760,477693,516131,643315,1,
17770,477805,515972,643850,1,
17780,477917,515813,644385,1,
17790,478029,515654,644920,1,
17800,478141,515495,645455,1,
17810,478253,515336,645990,1,
17820,478365,515177,646525,1,
17830,478477,515018,647060,1,
17840,478589,514859,647595,1,
17850,478846,514566,648669,1,
17860,478965,514822,648457,1,
17870,479084,515078,648245,1,
17880,479203,515334,648033,1,
17890,479322,515590,647821,1,
17900,479441,515846,647609,1,
17910,479560,516102,647397,1,
17920,479679,516358,647185,1,
17930,479798,516614,646973,1,
17940,479917,516870,646761,1,
17950,480036,517126,646549,1,
17960,480155,517382,646337,1,
17970,480274,517638,646125,1,
17980,480393,517894,645913,1,
17990,480512,518150,645701,1,
18000,480631,518406,645489,2,17999
18010,480750,518662,645277,2,
18020,480869,518918,645065,2,
18030,480988,519174,644853,2,
18040,481107,519430,644641,2,
18050,481226,519686,644429,2,
18060,481345,519942,644217,2,
18070,481464,520198,644005,2,
18080,481583,520454,643793,2,
18090,481702,520710,643581,2,
18100,481821,520966,643369,2,
18110,481940,521222,643157,2,
18120,482059,521478,642945,2,
18130,482178,521734,642733,2,
18140,482297,521990,642521,2,
18150,482416,522246,642309,2,
18160,482535,522502,642097,2,
18170,482654,522758,641885,2,
18180,482773,523014,641673,2,
18190,482892,523270,641461,2,
18200,483011,523526,641249,2,
18210,483130,523782,641037,2,
18220,483249,524038,640825,2,
18230,483368,524294,640613,2,
18240,483487,524550,640401,2,
18250,483606,524806,640189,2,
18260,483725,525062,639977,2,
18270,483844,525318,639765,2,
18280,483963,525574,639553,2,
18290,484082,525830,639341,2,
18300,484201,526086,639129,2,
18310,484320,526342,638917,2,
18320,484439,526598,638705,2,
18330,484558,526854,638493,2,
18340,484677,527110,638281,2,
18350,484796,527366,638069,2,
18360,484915,527622,637857,2,
18370,485034,527878,637645,2,
18380,485153,528134,637433,2,
18390,485272,528390,637221,2,
18400,485391,528646,637009,2,
18410,485510,528902,636797,2,
18420,485629,529158,636585,2,
18430,485748,529414,636373,2,
18440,485867,529670,636161,2,
18450,485986,529926,635949,2,
18460,486105,530182,635737,2,
18470,486224,530438,635525,2,
18480,486343,530694,635313,2,
18490,486462,530950,635101,2,
18500,486581,531206,634889,2,
18510,486700,531462,634677,2,
18520,486819,531718,634465,2,
18530,486938,531974,634253,2,
18540,487057,532230,634041,2,
18550,487176,532486,633829,2,
18560,487295,532742,633617,2,
18570,487414,532998,633405,2,
18580,487533,533254,633193,2,
18590,487652,533510,632981,2,
18600,487771,533766,632769,2,
18610,487890,534022,632557,2,
18620,488009,534278,632345,2,
18630,488128,534534,632133,2,
18640,488247,534790,631921,2,
18650,488366,535046,631709,2,
18660,488485,535302,631497,2,
18670,488604,535558,631285,2,
18680,488723,535814,631073,2,
18690,488842,536070,630861,2,
18700,488961,536326,630649,2,
18710,489080,536582,630437,2,
18720,489199,536838,630225,2,
18730,489318,537094,630013,2,
18740,489437,537350,629801,2,
18750,489556,537606,629589,2,
18760,489675,537862,629377,2,
18770,489794,538118,629165,2,
18780,489913,538374,628953,2,
18790,490032,538630,628741,2,
18800,490151,538886,628529,2,
18810,490270,539142,628317,2,
18820,490389,539398,628105,2,
18830,490508,539654,627893,2,
18840,490841,540233,627498,2,
18850,490407,539945,627500,2,
18860,489973,539657,627502,2,
18870,489539,539369,627504,2,
18880,489105,539081,627506,2,
18890,488671,538793,627508,2,
18900,488237,538505,627510,2,
18910,487803,538217,627512,2,
18920,487369,537929,627514,2,
18930,486935,537641,627516,2,
18940,486501,537353,627518,2,
18950,486067,537065,627520,2,
18960,485633,536777,627522,2,
18970,485199,536489,627524,2,
18980,484765,536201,627526,2,
18990,484331,535913,627528,2,
19000,483897,535625,627530,2,
19010,483463,535337,627532,2,
19020,483029,535049,627534,2,
19030,482595,534761,627536,2,
19040,482161,534473,627538,2,
19050,481727,534185,627540,2,
19060,481293,533897,627542,2,
19070,480859,533609,627544,2,
19080,480425,533321,627546,2,
19090,479991,533033,627548,2,
19100,479557,532745,627550,2,
19110,479123,532457,627552,2,
19120,478689,532169,627554,2,
19130,478255,531881,627556,2,
19140,477821,531593,627558,2,
19150,477387,531305,627560,2,
19160,476953,531017,627562,2,
19170,476519,530729,627564,2,
19180,476085,530441,627566,2,
19190,475651,530153,627568,2,
19200,475217,529865,627570,2,
19210,474783,529577,627572,2,
19220,474349,529289,627574,2,
19230,473915,529001,627576,2,
19240,473481,528713,627578,2,
19250,473047,528425,627580,2,
19260,472613,528137,627582,2,
19270,472179,527849,627584,2,
19280,471745,527561,627586,2,
19290,471311,527273,627588,2,
19300,470877,526985,627590,2,
19310,470443,526697,627592,2,
19320,470009,526409,627594,2,
19330,469575,526121,627596,2,
19340,469141,525833,627598,2,
19350,468707,525545,627600,2,
19360,468273,525257,627602,2,
19370,467839,524969,627604,2,
19380,467405,524681,627606,2,
19390,466971,524393,627608,2,
19400,466537,524105,627610,2,
19410,466103,523817,627612,2,
19420,465669,523529,627614,2,
19430,465235,523241,627616,2,
19440,464801,522953,627618,2,
19450,464367,522665,627620,2,
19460,463933,522377,627622,2,
19470,463499,522089,627624,2,
19480,463065,521801,627626,2,
19490,462631,521513,627628,2,
19500,462197,521225,627630,2,
19510,461763,520937,627632,2,
19520,461329,520649,627634,2,
19530,460895,520361,627636,2,
19540,460461,520073,627638,2,
19550,460027,519785,627640,2,
19560,459593,519497,627642,2,
19570,459159,519209,627644,2,
19580,458725,518921,627646,2,
19590,458291,518633,627648,2,
19600,457857,518345,627650,2,
19610,457423,518057,627652,2,
19620,456989,517769,627654,2,
19630,456555,517481,627656,2,
19640,456121,517193,627658,2,
19650,455687,516905,627660,2,
19660,455253,516617,627662,2,
19670,454819,516329,627664,2,
19680,454385,516041,627666,2,
19690,453951,515753,627668,2,
19700,453517,515465,627670,2,
19710,453083,515177,627672,2,
19720,452649,514889,627674,2,
19730,452215,514601,627676,2,
19740,451781,514313,627678,2,
19750,451347,514025,627680,2,
19760,450913,513737,627682,2,
19770,450479,513449,627684,2,
19780,450045,513161,627686,2,
19790,449611,512873,627688,2,
19800,449177,512585,627690,2,
19810,448743,512297,627692,2,
19820,448309,512009,627694,2,
19830,447461,511494,627777,2,
19840,447860,511934,627744,2,
19850,448259,512374,627711,2,
19860,448658,512814,627678,2,
19870,449057,513254,627645,2,
19880,449456,513694,627612,2,
19890,449855,514134,627579,2,
19900,450254,514574,627546,2,
19910,450653,515014,627513,2,
19920,451052,515454,627480,2,
19930,451451,515894,627447,2,
19940,451850,516334,627414,2,
19950,452249,516774,627381,2,
19960,452648,517214,627348,2,
19970,453047,517654,627315,2,
19980,453446,518094,627282,2,
19990,453845,518534,627249,2,
20000,454244,518974,627216,2,
20010,454643,519414,627183,2,
20020,455042,519854,627150,2,
20030,455441,520294,627117,2,
20040,455840,520734,627084,2,
20050,456239,521174,627051,2,
20060,456638,521614,627018,2,
20070,457037,522054,626985,2,
20080,457436,522494,626952,2,
20090,457835,522934,626919,2,
20100,458234,523374,626886,2,
20110,458633,523814,626853,2,
20120,459032,524254,626820,2,
20130,459431,524694,626787,2,
20140,459830,525134,626754,2,
20150,460229,525574,626721,2,
20160,460628,526014,626688,2,
20170,461027,526454,626655,2,
20180,461426,526894,626622,2,
20190,461825,527334,626589,2,
20200,462224,527774,626556,2,
20210,462623,528214,626523,2,
20220,463022,528654,626490,2,
20230,463421,529094,626457,2,
20240,463820,529534,626424,2,
20250,464219,529974,626391,2,
20260,464618,530414,626358,2,
20270,465017,530854,626325,2,
20280,465416,531294,626292,2,
20290,465815,531734,626259,2,
20300,466214,532174,626226,2,
20310,466613,532614,626193,2,
20320,467012,533054,626160,2,
20330,467411,533494,626127,2,
20340,467810,533934,626094,2,
20350,468209,534374,626061,2,
20360,468608,534814,626028,2,
20370,469007,535254,625995,2,
20380,469406,535694,625962,2,
20390,469805,536134,625929,2,
20400,470204,536574,625896,2,
20410,470603,537014,625863,2,
20420,471002,537454,625830,2,
20430,471401,537894,625797,2,
20440,471800,538334,625764,2,
20450,472199,538774,625731,2,
20460,472598,539214,625698,2,
20470,472997,539654,625665,2,
20480,473396,540094,625632,2,
20490,473795,540534,625599,2,
20500,474194,540974,625566,2,
20510,474593,541414,625533,2,
20520,474992,541854,625500,2,
20530,475391,542294,625467,2,
20540,475790,542734,625434,2,
20550,476189,543174,625401,2,
20560,476588,543614,625368,2,
20570,476987,544054,625335,2,
20580,477386,544494,625302,2,
20590,477785,544934,625269,2,
20600,478184,545374,625236,2,
20610,478583,545814,625203,2,
20620,478982,546254,625170,2,
20630,479381,546694,625137,2,
20640,479780,547134,625104,2,
20650,480179,547574,625071,2,
20660,480578,548014,625038,2,
20670,480977,548454,625005,2,
20680,481376,548894,624972,2,
20690,481775,549334,624939,2,
20700,482174,549774,624906,2,
20710,482573,550214,624873,2,
20720,482972,550654,624840,2,
20730,483371,551094,624807,2,
20740,483770,551534,624774,2,
20750,484169,551974,624741,2,
20760,484568,552414,624708,2,
20770,484967,552854,624675,2,
20780,485366,553294,624642,2,
20790,485765,553734,624609,2,
20800,486164,554174,624576,2,
20810,486563,554614,624543,2,
20820,487427,555587,624523,2,
20830,487366,555769,624473,2,
20840,487305,555951,624423,2,
20850,487244,556133,624373,2,
20860,487183,556315,624323,2,
20870,487122,556497,624273,2,
20880,487061,556679,624223,2,
20890,487000,556861,624173,2,
20900,486939,557043,624123,2,
20910,486878,557225,624073,2,
20920,486817,557407,624023,2,
20930,486756,557589,623973,2,
20940,486695,557771,623923,2,
20950,486634,557953,623873,2,
20960,486573,558135,623823,2,
20970,486512,558317,623773,2,
20980,486451,558499,623723,2,
20990,486390,558681,623673,1,21006
21000,486329,558863,623623,1,
21010,486268,559045,623573,1,
21020,486207,559227,623523,1,
21030,486146,559409,623473,1,
21040,486085,559591,623423,1,
21050,486024,559773,623373,1,
21060,485963,559955,623323,1,
21070,485902,560137,623273,1,
21080,485841,560319,623223,1,
21090,485780,560501,623173,1,
21100,485719,560683,623123,1,
21110,485658,560865,623073,1,
21120,485597,561047,623023,1,
21130,485536,561229,622973,1,
21140,485475,561411,622923,1,
21150,485414,561593,622873,1,
21160,485353,561775,622823,1,
21170,485292,561957,622773,1,
21180,485231,562139,622723,1,
21190,485170,562321,622673,1,
21200,485109,562503,622623,1,
21210,485048,562685,622573,1,
21220,484987,562867,622523,1,
21230,484926,563049,622473,1,
21240,484865,563231,622423,1,
21250,484804,563413,622373,1,
21260,484743,563595,622323,1,
21270,484682,563777,622273,1,
21280,484621,563959,622223,1,
21290,484560,564141,622173,1,
21300,484499,564323,622123,1,
21310,484438,564505,622073,1,
21320,484377,564687,622023,1,
21330,484316,564869,621973,1,
21340,484255,565051,621923,1,
21350,484194,565233,621873,1,
21360,484133,565415,621823,1,
21370,484072,565597,621773,1,
21380,484011,565779,621723,1,
21390,483950,565961,621673,1,
21400,483889,566143,621623,1,
21410,483828,566325,621573,1,
21420,483767,566507,621523,1,
21430,483706,566689,621473,1,
21440,483645,566871,621423,1,
21450,483584,567053,621373,1,
21460,483523,567235,621323,1,
21470,483462,567417,621273,1,
21480,483401,567599,621223,1,
21490,483340,567781,621173,1,
21500,483279,567963,621123,1,
21510,483218,568145,621073,1,
21520,483157,568327,621023,1,
21530,483096,568509,620973,1,
21540,483035,568691,620923,1,
21550,482974,568873,620873,1,
21560,482913,569055,620823,1,
21570,482852,569237,620773,1,
21580,482791,569419,620723,1,
21590,482730,569601,620673,1,
21600,482669,569783,620623,1,
21610,482608,569965,620573,1,
21620,482547,570147,620523,1,
21630,482486,570329,620473,1,
21640,482425,570511,620423,1,
21650,482364,570693,620373,1,
21660,482303,570875,620323,1,
21670,482242,571057,620273,1,
21680,482181,571239,620223,1,
21690,482120,571421,620173,1,
21700,482059,571603,620123,1,
21710,481998,571785,620073,1,
21720,481937,571967,620023,1,
21730,481876,572149,619973,1,
21740,481815,572331,619923,1,
21750,481754,572513,619873,1,
21760,481693,572695,619823,1,
21770,481632,572877,619773,1,
21780,481571,573059,619723,1,
21790,481510,573241,619673,1,
21800,481449,573423,619623,1,
21810,481338,573877,619558,1,
21820,481517,573541,619340,1,
21830,481696,573205,619122,1,
21840,481875,572869,618904,1,
21850,482054,572533,618686,1,
21860,482233,572197,618468,1,
21870,482412,571861,618250,1,
21880,482591,571525,618032,1,
21890,482770,571189,617814,1,
21900,482949,570853,617596,1,
21910,483128,570517,617378,1,
21920,483307,570181,617160,1,
21930,483486,569845,616942,1,
21940,483665,569509,616724,1,
21950,483844,569173,616506,1,
21960,484023,568837,616288,1,
21970,484202,568501,616070,1,
21980,484381,568165,615852,1,
21990,484560,567829,615634,1,
22000,484739,567493,615416,1,
22010,484918,567157,615198,1,
22020,485097,566821,614980,1,
22030,485276,566485,614762,1,
22040,485455,566149,614544,1,
22050,485634,565813,614326,1,
22060,485813,565477,614108,1,
22070,485992,565141,613890,1,
22080,486171,564805,613672,1,
22090,486350,564469,613454,1,
22100,486529,564133,613236,1,
22110,486708,563797,613018,1,
22120,486887,563461,612800,1,
22130,487066,563125,612582,1,
22140,487245,562789,612364,1,
22150,487424,562453,612146,1,
22160,487603,562117,611928,1,
22170,487782,561781,611710,1,
22180,487961,561445,611492,1,
22190,488140,561109,611274,1,
22200,488319,560773,611056,1,
22210,488498,560437,610838,1,
22220,488677,560101,610620,1,
22230,488856,559765,610402,1,
22240,489035,559429,610184,1,
22250,489214,559093,609966,1,
22260,489393,558757,609748,1,
22270,489572,558421,609530,1,
22280,489751,558085,609312,1,
22290,489930,557749,609094,1,
22300,490109,557413,608876,1,
22310,490288,557077,608658,1,
22320,490467,556741,608440,1,
22330,490646,556405,608222,1,
22340,490825,556069,608004,1,
22350,491004,555733,607786,1,
22360,491183,555397,607568,1,
22370,491362,555061,607350,1,
22380,491541,554725,607132,1,
22390,491720,554389,606914,1,
22400,491899,554053,606696,1,
22410,492078,553717,606478,1,
22420,492257,553381,606260,1,
22430,492436,553045,606042,1,
22440,492615,552709,605824,1,
22450,492794,552373,605606,1,
22460,492973,552037,605388,1,
22470,493152,551701,605170,1,
22480,493331,551365,604952,1,
22490,493510,551029,604734,1,
22500,493689,550693,604516,1,
22510,493868,550357,604298,1,
22520,494047,550021,604080,1,
22530,494226,549685,603862,1,
22540,494405,549349,603644,1,
22550,494584,549013,603426,1,
22560,494763,548677,603208,1,
22570,494942,548341,602990,1,
22580,495121,548005,602772,1,
22590,495300,547669,602554,1,
22600,495479,547333,602336,1,
22610,495658,546997,602118,1,
22620,495837,546661,601900,1,
22630,496016,546325,601682,1,
22640,496195,545989,601464,1,
22650,496374,545653,601246,1,
22660,496553,545317,601028,1,
22670,496732,544981,600810,1,
22680,496911,544645,600592,1,
22690,497090,544309,600374,1,
22700,497269,543973,600156,1,
22710,497448,543637,599938,1,
22720,497627,543301,599720,1,
22730,497806,542965,599502,1,
22740,497985,542629,599284,1,
22750,498164,542293,599066,1,
22760,498343,541957,598848,1,
22770,498522,541621,598630,1,
22780,498701,541285,598412,1,
22790,498880,540949,598194,1,
22800,499300,540301,597828,1,
22810,499245,540250,597983,1,
22820,499190,540199,598138,1,
22830,499135,540148,598293,1,
22840,499080,540097,598448,1,
22850,499025,540046,598603,1,
22860,498970,539995,598758,1,
22870,498915,539944,598913,1,
22880,498860,539893,599068,1,
22890,498805,539842,599223,1,
22900,498750,539791,599378,1,
22910,498695,539740,599533,1,
22920,498640,539689,599688,1,
22930,498585,539638,599843,1,
22940,498530,539587,599998,1,
22950,498475,539536,600153,1,
22960,498420,539485,600308,1,
22970,498365,539434,600463,1,
22980,498310,539383,600618,1,
22990,498255,539332,600773,1,
23000,498200,539281,600928,1,
23010,498145,539230,601083,1,
23020,498090,539179,601238,1,
23030,498035,539128,601393,1,
23040,497980,539077,601548,1,
23050,497925,539026,601703,1,
23060,497870,538975,601858,1,
23070,497815,538924,602013,1,
23080,497760,538873,602168,1,
23090,497705,538822,602323,1,
23100,497650,538771,602478,1,
23110,497595,538720,602633,1,
23120,497540,538669,602788,1,
23130,497485,538618,602943,1,
23140,497430,538567,603098,1,
23150,497375,538516,603253,1,
23160,497320,538465,603408,1,
23170,497265,538414,603563,1,
23180,497210,538363,603718,1,
23190,497155,538312,603873,1,
23200,497100,538261,604028,1,
23210,497045,538210,604183,1,
23220,496990,538159,604338,1,
23230,496935,538108,604493,1,
23240,496880,538057,604648,1,
23250,496825,538006,604803,1,
23260,496770,537955,604958,1,
23270,496715,537904,605113,1,
23280,496660,537853,605268,1,
23290,496605,537802,605423,1,
23300,496550,537751,605578,1,
23310,496495,537700,605733,1,
23320,496440,537649,605888,1,
23330,496385,537598,606043,1,
23340,496330,537547,606198,1,
23350,496275,537496,606353,1,
23360,496220,537445,606508,1,
23370,496165,537394,606663,1,
23380,496110,537343,606818,1,
23390,496055,537292,606973,1,
23400,496000,537241,607128,1,
23410,495945,537190,607283,1,
23420,495890,537139,607438,1,
23430,495835,537088,607593,1,
23440,495780,537037,607748,1,
23450,495725,536986,607903,1,
23460,495670,536935,608058,1,
23470,495615,536884,608213,1,
23480,495560,536833,608368,1,
23490,495505,536782,608523,1,
23500,495450,536731,608678,1,
23510,495395,536680,608833,1,
23520,495340,536629,608988,1,
23530,495285,536578,609143,1,
23540,495230,536527,609298,1,
23550,495175,536476,609453,1,
23560,495120,536425,609608,1,
23570,495065,536374,609763,1,
23580,495010,536323,609918,1,
23590,494955,536272,610073,1,
23600,494900,536221,610228,1,
23610,494845,536170,610383,1,
23620,494790,536119,610538,1,
23630,494735,536068,610693,1,
23640,494680,536017,610848,1,
23650,494625,535966,611003,1,
23660,494570,535915,611158,1,
23670,494515,535864,611313,1,
23680,494460,535813,611468,1,
23690,494405,535762,611623,1,
23700,494350,535711,611778,1,
23710,494295,535660,611933,1,
23720,494240,535609,612088,1,
23730,494185,535558,612243,1,
23740,494130,535507,612398,1,
23750,494075,535456,612553,1,
23760,494020,535405,612708,1,
23770,493965,535354,612863,1,
23780,493910,535303,613018,1,
23790,493867,535260,613424,1,
23800,493387,535039,613531,1,
23810,492907,534818,613638,1,
23820,492427,534597,613745,1,
23830,491947,534376,613852,1,
23840,491467,534155,613959,1,
23850,490987,533934,614066,1,
23860,490507,533713,614173,1,
23870,490027,533492,614280,1,
23880,489547,533271,614387,1,
23890,489067,533050,614494,1,
23900,488587,532829,614601,1,
23910,488107,532608,614708,1,
23920,487627,532387,614815,1,
23930,487147,532166,614922,1,
23940,486667,531945,615029,1,
23950,486187,531724,615136,1,
23960,485707,531503,615243,1,
23970,485227,531282,615350,1,
23980,484747,531061,615457,1,
23990,484267,530840,615564,1,
24000,483787,530619,615671,1,
24010,483307,530398,615778,1,
24020,482827,530177,615885,1,
24030,482347,529956,615992,1,
24040,481867,529735,616099,1,
24050,481387,529514,616206,1,
24060,480907,529293,616313,1,
24070,480427,529072,616420,1,
24080,479947,528851,616527,1,
24090,479467,528630,616634,1,
24100,478987,528409,616741,1,
24110,478507,528188,616848,1,
24120,478027,527967,616955,1,
24130,477547,527746,617062,1,
24140,477067,527525,617169,1,
24150,476587,527304,617276,1,
24160,476107,527083,617383,1,
24170,475627,526862,617490,1,
24180,475147,526641,617597,1,
24190,474667,526420,617704,1,
24200,474187,526199,617811,1,
24210,473707,525978,617918,1,
24220,473227,525757,618025,1,
24230,472747,525536,618132,1,
24240,472267,525315,618239,1,
24250,471787,525094,618346,1,
24260,471307,524873,618453,1,
24270,470827,524652,618560,1,
24280,470347,524431,618667,1,
24290,469867,524210,618774,1,
24300,469387,523989,618881,1,
24310,468907,523768,618988,1,
24320,468427,523547,619095,1,
24330,467947,523326,619202,1,
24340,467467,523105,619309,1,
24350,466987,522884,619416,1,
24360,466507,522663,619523,1,
24370,466027,522442,619630,1,
24380,465547,522221,619737,1,
24390,465067,522000,619844,1,
24400,464587,521779,619951,1,
24410,464107,521558,620058,1,
24420,463627,521337,620165,1,
24430,463147,521116,620272,1,
24440,462667,520895,620379,1,
24450,462187,520674,620486,1,
24460,461707,520453,620593,1,
24470,461227,520232,620700,1,
24480,460747,520011,620807,1,
24490,460267,519790,620914,1,
24500,459787,519569,621021,1,
24510,459307,519348,621128,1,
24520,458827,519127,621235,1,
24530,458347,518906,621342,1,
24540,457867,518685,621449,1,
24550,457387,518464,621556,1,
24560,456907,518243,621663,1,
24570,456427,518022,621770,1,
24580,455947,517801,621877,1,
24590,455467,517580,621984,1,
24600,454987,517359,622091,1,
24610,454507,517138,622198,1,
24620,454027,516917,622305,1,
24630,453547,516696,622412,1,
24640,453067,516475,622519,1,
24650,452587,516254,622626,1,
24660,452107,516033,622733,1,
